mu1,mu2,nu,sigma1,sigma2
0.899479125033483,0.845336957842089,20.8109346154984,0.0900083256385094,0.106912088763976
0.908815468763034,0.876627158290388,15.4966198438325,0.0746486963599621,0.0945471694887514
0.896726807303595,0.85640200212314,26.1510713616801,0.0729680119448178,0.0979195377726815
0.928565346658673,0.83360021395387,17.5864752670891,0.0805867323155507,0.0931874768928639
0.919822974461917,0.845947395373904,52.35548836647,0.0807752804304907,0.105933960688568
0.929140543326091,0.856808432016473,60.2563164406223,0.0779827650923806,0.101825683254608
0.939005373606837,0.829230916194797,82.6709264266578,0.0740735667381046,0.0909518618891245
0.943129969827494,0.857691834445448,177.252760514019,0.0824388857730698,0.053323012697512
0.902253453898237,0.843009766655932,179.417620393172,0.0910803818146982,0.074110875190081
0.895063994324639,0.848949596174926,148.487403835994,0.0778554328616946,0.0805557841805024
0.907308987005014,0.85092273803948,161.176074498424,0.108128955771281,0.080834535270796
0.889026805245707,0.865580954217314,177.147793980352,0.108422446255573,0.0885695240462453
0.910242849142686,0.836763739748375,137.160355975933,0.100788035752446,0.0704650497648638
0.935084063465053,0.864030654562693,116.424275949262,0.0907330157497842,0.0789573756477295
0.928152872606964,0.87131516090863,8.76199611809986,0.0810550718879701,0.0820244228272402
0.920935522331565,0.835057327932348,31.7292661276538,0.0808907996170618,0.0765228505473967
0.887333616556452,0.872470812342526,9.52774941685991,0.0964947908855264,0.0660748289099102
0.929797986883384,0.845888105368907,26.1927815282037,0.0894088737206057,0.0783927325948541
0.891225790544252,0.828434643006743,39.6465879569478,0.0891000986369719,0.0869212471059116
0.916424508335223,0.872857031909589,26.3093536343549,0.0904471365941909,0.0604456198450845
0.921906199996487,0.876541850151463,27.1633495202726,0.114152916873898,0.0807343790392841
0.905293253109248,0.856425044622129,17.7843105875247,0.108920344957546,0.0843434490103883
0.916359061466835,0.847781365655259,33.5054669570318,0.0791611790167026,0.0610405146927292
0.913117831872643,0.865436184828596,3.96940527816642,0.0776164807548042,0.0627962793117211
0.925335943490931,0.857871297333075,31.4745179273662,0.0659426815709557,0.0690087322907629
0.933809537278189,0.849789093599234,39.753398352472,0.0962823924875414,0.0770122132568984
0.917576895708581,0.858826903320945,34.9659774012091,0.0899360697737346,0.0767748732444155
0.915475080292297,0.858380532350552,8.9531343514779,0.0759390179474841,0.0750302088180706
0.911959657468192,0.858603446222277,13.7468201766121,0.0759768760617126,0.0711408587888707
0.912017537891509,0.858440027117228,19.568202261693,0.0855471775628406,0.104155277699345
